text,reject,CIR_PUNISHMENT,CONFESSION,CIR_TYPE,CIR_ROLE,GENERAL_CIRCUM,CIR_AMOUNT,REGRET,RESPO,CIR_EQ
"יתר על כן, האמור בתסקיר מעורר תהייה לענין עומק התובנה של הנאשם לגבי הגורמים לביצוע העבירה, נקודות הסיכון שלו ויכולתו להתמודד עם סיכונים בעתיד.",1,0,0,0,0,0,0,0,0,0
"יתר על כן, וזה העיקר במקרה שלפני, לא הוכח כי הרשעה תפגע באופן מיידי וקונקרטי בנאשם.",1,0,0,0,0,0,0,0,0,0
"יתר על כן, מובן כי ככל שלא ישכיל הנאשם לנצל את ההזדמנות שניתנה לו, לתקן את דרכיו ולשנות באמת מעמדותיו ותפיסותיו המוטעות, הרי שלא יינתנו לו הזדמנויות נוספות, צו המבחן יופקע ועניינו יוחזר למתן גזר דין מחדש בפני לרבות האפשרות של הטלת מאסר בפועל בהתאם לעמדתה העונשית של המאשימה.",1,0,0,0,0,0,0,0,0,0
"יתרת הסכום על סך 46,608 ₪ תועבר לחשבונו של הנאשם.",0,0,0,0,0,0,0,0,0,0
"כאמור בסעיף 40יא לחוק העונשין, נתתי דעתי לנסיבות הבאות: אי לקיחת האחריות לאורך כל ההליך והעדר החרטה.",0,0,0,0,0,0,0,1,1,0
"כאמור בתסקיר, המעצר היווה ועדיין מהווה גורם הרתעה עבור הנאשם.",1,0,0,0,0,0,0,0,0,0
"כאמור לעיל, המדובר בעבירות, בעטיין מתגלגלים סכומים גדולים של כספים בלתי מדווחים, המוצאים דרכם למימון פעילות עבריינית מסוגים שונים.",0,0,0,0,0,0,0,0,0,0
כאמור רם נדון לענישה שיקומית בהסכמת המאשימה.,0,0,0,0,0,0,0,0,0,0
"כאמור, משיחה שערכה קצינת המבחן עם עו""ס בשב""ס עולה, כי הנאשם מביע רצון לערוך שינוי בחייו.",0,0,0,0,0,1,0,0,0,0
כאמל זועבי (עציר),1,0,0,0,0,0,0,0,0,0
כבר בגיל 15 החל הנאשם להשתמש בחומרים ממכרים.,0,0,0,0,0,1,0,0,0,0
"כבר נפסק בדבר החשיבות של הטלת עונשים מחמירים בעבירות הסמים באשר לענישת בעלי התפקידים המשניים יותר בייבוא הסם, המגמה העונשית היא להחמיר עם בלדרי הסמים ולהשית עליהם מאסר בפועל לתקופה משמעותית, על מנת להרתיע מלהתפתות ולסייע בהבאת סמים ארצה, בהפצתם ומכירתם לצרכני סמים.",1,0,0,0,0,0,0,0,0,0
"כחודשים לאחר פגישה זו, שמע האח את בנימין משוחח עם אחר, 	שזהותו אינה ידועה למאשימה, על רצונם לרכוש סמים.",1,0,0,0,0,0,0,0,0,0
"כיום גם לומד בקורס ""משיטים"", מתעתד לשפר ציוני בגרות ולעבור הבחינה הפסיכומטרית, כאשר היעד בהמשך הוא להשתלב בלימודי משפטים.",0,0,0,0,0,1,0,0,0,0
"כיום הוא מנהל חיים נורמטיביים, ללא קשר לפלילים.",0,0,0,0,0,1,0,0,0,0
"כיום מסתובב בחברה טובה, מסור לילדיו ולמשפחתו.",0,0,0,0,0,1,0,0,0,0
כיום מרגיש כי הוא מצליח לנהוג יותר באיפוק במצבי כעס ותסכול.,0,0,0,0,0,1,0,0,0,0
"כך גם יש לשקול, כי הנאשם הסביר הן בחקירותיו, הן בעדותו בבית המשפט והן בשיחתו עם שירות המבחן, כי ביצע את העבירה בעקבות התנסות קודמת בסם האייוואסקה אשר עוררה אצלו פלשבקים לאירועים טראומתיים ולפגיעה שחווה בעבר, וכי הוא חש שהשימוש בסם עוזר לו להירפא מבחינה נפשית.",0,0,0,0,0,1,0,0,0,0
כך גם יש לתת משקל לשיקולי ההרתעה הפרטניים עת הנאשם חוזר ומבצע עבירות חמורות.,1,0,0,0,0,0,0,0,0,0
"כך גם נתתי דעתי לאמור בתסקיר שירות המבחן בנוגע לאפיק טיפולי בעניינו של הנאשם, אך יחד עם זאת, כפי שעלה מעדכון מטעם שירות המבחן הנאשם לא נקלט בקבוצה טיפולית נוכח מורכבות מצבו הנפשי.",0,0,0,0,0,1,0,0,0,0
"כך, בעניין ותד הובהר כי מדובר בסם הנמנה על משפחת הקנבינואידים הסינטטיים, הנמכרים תחת המותג ""נייס גיא"" ודומיו.",1,0,0,0,0,0,0,0,0,0
"ככל שהופקד פיקדון בתיק זה או בתיקים קשורים על-ידי הנאשם, הקנס יקוזז מהפיקדון ואת היתרה יש להחזיר לידיו או לגורם אחר לפי בקשת הנאשם, בהיעדר מניעה על-פי דין.",1,0,0,0,0,0,0,0,0,0
ככל שקיימות יתרות זכות ואין עיקולים ניתן להשיב למפקיד.,1,0,0,0,0,0,0,0,0,0
"ככל שקיימת הפקדה בתיק זה או בתיק קשור אליו, בהסכמת הנאשם, היא תקוזז לטובת הקנס, והיתרה תושב לו כפוף לכל דין, לרבות עיקול.",1,0,0,0,0,0,0,0,0,0
ככל שקיימת יתרת חובה תשולם בתוך 90 יום.,1,0,0,0,0,0,0,0,0,0
"כל אלה מביאים למסקנה, כי לנאשם תפקיד משמעותי בחוליה המפיצה את הסמים המסוכנים.",1,0,0,0,0,0,0,0,0,0
כל סם וקהל היעד שלו.,1,0,0,0,0,0,0,0,0,0
כל שנאמר בתסקיר הוא כי המסלול הטיפולי מבוסס על התרשמות 'מתהליך עצמי'.,1,0,0,0,0,0,0,0,0,0
כל תשלום בתיק ייזקף תחילה לטובת הפיצויים.,1,0,0,0,0,0,0,0,0,0
"כמו כן ביטא מוטיבציה לנזקקות טיפולית"" (עמ' 3 לתסקיר).",0,0,0,0,0,1,0,0,0,0
"כמו כן סיפרה כי היום ממש, אמורה להתחיל את הקשר עם מנטורית בעניין התנהלות כלכלית.",0,0,0,0,0,1,0,0,0,0
"כמו כן, במעשיו המתוארים לעיל עשה הנאשם דבר בכוונה למנוע או להכשיל הליך שיפוטי.",1,0,0,0,0,0,0,0,0,0
"כמו כן, החזיק הנאשם בתוך הרכב על מושב הנוסע 300 ₪ וכן על גופו 1,440 ₪.",1,0,0,0,0,0,0,0,0,0
"כמו כן, הנאשם ביטא נכונות להשתלב בקבוצה טיפולית לטיפול בעבריינות בשירות המבחן, אשר מתמקדת בפיתוח מודעות לדפוסים מכשילים, והוא עתיד להשתלב בה בחודשים הקרובים.",0,0,0,0,0,1,0,0,0,0
"כמו כן, הנאשם הביע רצון להשתתף בקבוצה טיפולית בשירות המבחן, מה שמעיד על לקיחת אחריות ועל רצון לשקם את חייו.",0,0,0,0,0,1,0,0,0,0
"כמו כן, הנאשם מתקשה לשקול את השלכות מעשיו לטווח הארוך.",0,0,0,0,0,1,0,0,0,0
"כמו כן, טען כי הליך ההוכחות נוהל התמקד בשאלת חוקיות הנוזל בלבד.",1,0,0,0,0,0,0,0,0,0
"כמו כן, לאחר שיהפוך גזר הדין להיות חלוט – אני מורה על השמדת הסמים.",0,1,0,0,0,0,0,0,0,0
"כמו כן, משפחת מוצאו של הנאשם מונה הורים ואחד עשר אחים.",0,0,0,0,0,1,0,0,0,0
"כמו כן, עבירת השיבוש שביצע הייתה ספונטנית, לא מתוחכמת ולא מתוכננת, כאשר הנאשם נבהל מכניסת השוטרים לביתו וזרק את הבקבוק עם הסם מחלון חדרו.",1,0,0,0,0,0,0,0,0,0
"כמו כן, צוין כי מעיון ברישומו הפלילי המעודכן של הנאשם עולה שאין לו הרשעות קודמות.",0,0,0,0,0,1,0,0,0,0
"כמו כן, שקלתי את נסיבות חייו של הנאשם שהייתה להן השפעה על ביצוע מעשה העבירה, מהן עולה כי התנסותו של הנאשם בסם האיוואסקה בקולומביה, והזיכרונות מהפגיעה שהתעוררו בו בעקבותיו, הביאוהו להזמין כמות נוספת כשחזר לישראל, על מנת להמשיך בריפוי נפשו.",0,0,0,1,0,1,0,0,0,0
"כמויות הסמים שנתפסו גדולות ומסחריות כמו גם סכום הכסף והכלים שנתפסו, שנועדו לקדם את הסחר.",1,0,0,0,0,0,0,0,0,0
"כמתואר בחלק הכללי לכתב האישום המתוקן, במועדים הרלוונטיים לכתב האישום, פעל ג.א.",1,0,0,0,0,0,0,0,0,0
"כן טען כי עמדת המאשימה למקם את עונשו של הנאשם במרכז המתחם לו עתרה אף הוא לא מתכתב עם העובדה שמדובר בנאשם צעיר, נעדר עבר פלילי אשר הודה בהזדמנות הראשונה.",0,0,0,0,0,1,0,0,0,0
"כפי שנפסק שם, כניסתו של סם חדש לזירה דורשת תגובה של ענישה הולמת.",1,0,0,0,0,0,0,0,0,0
"כפי שפרטתי לעיל, לנאשם דפוסים עמוקים של התמכרות וצריכת סמים קשים מזה למעלה מ-10 שנים.",0,0,0,0,0,1,0,0,0,0
"כפי שציינתי מעלה, לא התרשמתי כי יש בנסיבות עבירת הסחר כדי להכריז על הנאשם כ""סוחר סמים"", ועל כן נמנעתי מקביעה זו.",0,0,0,0,0,0,0,0,0,0
כשהנאשם המפרנס היחיד בבית.,0,0,0,0,0,1,0,0,0,0
"כשעצרו אותי ואמרו לי שזה לא חוקי אמרתי תודה רבה, חבל שבאת עכשיו ולא לפני שבועיים.",1,0,0,0,0,0,0,0,0,0
"כתגובה לטראומה, הנאשם לא שקל את מעשיו ופעל באופן שאינו מתחשב בנזקים הפוטנציאליים.",1,0,0,0,0,0,0,0,0,0
"כתוצאה ממעשי הנאשם, נגרמו לנאשם חבלות של ממש בדמות שפשופים וחתכים, ובגב התחתון.",0,0,0,0,0,0,0,0,0,0
לא יונפקו שוברי תשלום.,0,0,0,0,0,0,0,0,0,0
לא יצהיר הנאשם כאמור – ייאסר למשך 35 יום;,0,0,0,0,0,0,0,0,0,0
"לא ישולם תשלום במועדו או במלואו, תעמוד יתרת הקנס לפירעון מיידי.",1,0,0,0,0,0,0,0,0,0
"לא מצאתי בסיס לחריגה משמעותית מן המתחם מבלי שיובהר מהו אותו תהליך עצמי, עד כמה הוא יציב, על מה הוא מבוסס והאם די בו להבטיח סיכוי ממשי לשיקום במובן הימנעות מעבירות דומות בעתיד.",1,0,0,0,0,0,0,0,0,0
"לא מצאתי כי יש מקום לחרוג ממתחם העונש ההולם לא לקולא, ולא לחומרא, וזאת על אף ההמלצה הראשונית של שירות המבחן להסתפק בצו מבחן וצו של""צ.",1,0,0,0,0,0,0,0,0,0
"לא רק צרכן הסם המתמכר לו נפגע ממנו, אלא גם משפחתו וסביבתו הקרובה.",1,0,0,0,0,0,0,0,0,0
לאור האמור עתרה למתחם כולל אחד שנע בין 16 חודשי מאסר בפועל לבין 36 חודשים.,1,0,0,0,0,0,0,0,0,0
"לאור הפסיקה ולאחר שקילת השיקולים השונים, יישום מדיניות הענישה בענייננו מחייב הטלת עונש מאסר בפועל ממשי, מאסר על תנאי וקנס.",1,0,0,0,0,0,0,0,0,0
לאור כל האמור חיווה שירות המבחן דעתו כי הנאשם אינו פנוי להליך טיפולי כלשהו ולפיכך נמנע מהמלצה שיקומית בעניינו.,1,0,0,0,0,0,0,0,0,0
"לאור כל האמור נמנע שירות המבחן מהמלצה טיפולית במסגרת הקהילה, והמליץ להורות לשב""ס לבחון את שילובו של הנאשם מחדש בהליך טיפולי בתחום ההתמכרויות.",1,0,0,0,0,0,0,0,0,0
"לאור כל האמור, ב""כ המאשימה ביקשה לגזור על הנאשם 9 חודשי עבודות שירות, קנס משמעותי, מאסר על תנאי וצו מבחן.",0,0,0,0,0,0,0,0,0,0
"לאור כל האמור, בהתחשב בערכים החברתיים שנפגעו מביצוע העבירות, במידת הפגיעה בהם, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירות, אני סבור כי מתחם העונש ההולם למעשיו של הנאשם נע בין שלוש שנות מאסר בפועל לבין שבע שנות מאסר בפועל.",1,0,0,0,0,0,0,0,0,0
"לאורך כל חייו התפרנס הנאשם בכבוד ממשלח ידו עד שבשנת 2018, עקב סיבות שונות התדרדר מצבו הכלכלי, והוא הסתבך בחובות, לרבות לשוק האפור, שהובילוהו לביצוע העבירות.",0,0,0,0,0,1,0,0,0,0
"לאחר הגשת כתב האישום נעצר הנאשם, ולאחר ששהה במעצר במשך מספר חודשים הוא שוחרר לקהילה טיפולית לגמילה מסמים.",0,0,0,0,0,1,0,0,0,0
"לאחר מכן הנאשם הושם במספר מסגרות חוץ ביתיות, בהן הוא התקשה להשתלב ולבסוף הורחק מהן.",0,0,0,0,0,1,0,0,0,0
לאחר עיון בתסקירי שירות המבחן אני סבור כי חריגה במקרה שלנו לענישה בדרך של עבודות שירות היא חריגה משמעותית מאד שאינה מוצדקת מהאמור בתסקירים.,1,0,0,0,0,0,0,0,0,0
לאחר פגישה זו ניסה שירות המבחן ליצור עם הנאשם קשר לבחינת מצבו אך לא היה מענה מטעמו.,1,0,0,0,0,0,0,0,0,0
"לאחר שהמזוודה הגיעה לארץ אותרו בה הסמים, הוצאו ממנה, והוחלפו בחומר דמוי סם שאליו צורפו גם 50 גרם מתוך הסמים המקוריים שהיו במזוודה.",0,0,0,0,0,0,1,0,0,0
לאחר שהמזוודה הגיעה לביתו של הנאשם הוא נטל אותה ונסע עמה לכפר הנגיד על פי הכוונה שקיבל מאדם שזהותו אינה ידועה למאשימה.,1,0,0,0,0,0,0,0,0,0
"לאחר שהנאשם החל לעבוד לפרנסתו, הוא השקיע את כל כספו בהימורים, נטל הלוואות מבנקים ומגורמים שוליים וצבר הפסדים כספיים גדולים.",0,0,0,0,0,1,0,0,0,0
"לאחר שהנאשם לא גויס הוא עבד כמלצר, ובהיותו בן 26 הוא פתח עסק שהצליח, ואף ניהל קשר זוגי חיובי.",0,0,0,0,0,1,0,0,0,0
"לאחר שהפרויקט נסגר, הנאשם שמר על קשר עמו ועם מדריכי הקבוצה, ואף הזמין אותם לחתונתו, דבר המעיד על השינוי שחל בנאשם.",0,0,0,0,0,1,0,0,0,0
